DIRECTORIO,P1806,mes
7886471,1300000,Julio_2024
7886472,1300000,Julio_2024
7886476,1600000,Julio_2024
7886476,1300000,Julio_2024
7886478,1300000,Julio_2024
7886480,1600000,Julio_2024
7886489,1300000,Julio_2024
7886512,2700000,Julio_2024
7886516,1500000,Julio_2024
7886516,1300000,Julio_2024
7886522,1500000,Julio_2024
7886524,1500000,Julio_2024
7886527,1300000,Julio_2024
7886551,1300000,Julio_2024
7886553,1300000,Julio_2024
7886560,600000,Julio_2024
7886564,1200000,Julio_2024
7886566,900000,Julio_2024
7886569,1300000,Julio_2024
7886574,700000,Julio_2024
7886576,1300000,Julio_2024
7886581,1300000,Julio_2024
7886581,1300000,Julio_2024
7886596,1300000,Julio_2024
7886603,3900000,Julio_2024
7886609,1300000,Julio_2024
7886610,1300000,Julio_2024
7886611,600000,Julio_2024
7886611,1300000,Julio_2024
7886611,1300000,Julio_2024
7886614,1300000,Julio_2024
7886620,1300000,Julio_2024
7886627,2500000,Julio_2024
7886627,2000000,Julio_2024
7886636,1000000,Julio_2024
7886642,3000000,Julio_2024
7886644,1300000,Julio_2024
7886652,1300000,Julio_2024
7886654,1300000,Julio_2024
7886658,1300000,Julio_2024
7886661,1300000,Julio_2024
7886668,3500000,Julio_2024
7886686,1000000,Julio_2024
7886686,1300000,Julio_2024
7886694,1300000,Julio_2024
7886704,1300000,Julio_2024
7886706,1300000,Julio_2024
7886726,3500000,Julio_2024
7886731,1300000,Julio_2024
7886748,2500000,Julio_2024
7886753,3000000,Julio_2024
7886763,1300000,Julio_2024
7886809,1300000,Julio_2024
7886811,1300000,Julio_2024
7886812,2200000,Julio_2024
7886814,720000,Julio_2024
7886816,1300000,Julio_2024
7886821,1300000,Julio_2024
7886829,1000000,Julio_2024
7886832,1300000,Julio_2024
7886833,650000,Julio_2024
7886841,1500000,Julio_2024
7886857,1300000,Julio_2024
7886876,1300000,Julio_2024
7886879,1300000,Julio_2024
7886886,1300000,Julio_2024
7886922,1300000,Julio_2024
7886923,1300000,Julio_2024
7886924,1800000,Julio_2024
7886928,1000000,Julio_2024
7886928,600000,Julio_2024
7886931,2300000,Julio_2024
7886932,1300000,Julio_2024
7886937,700000,Julio_2024
7886938,1300000,Julio_2024
7886939,500000,Julio_2024
7886939,2400000,Julio_2024
7886950,500000,Julio_2024
7886959,1300000,Julio_2024
7886962,500000,Julio_2024
7886971,1300000,Julio_2024
7886989,1800000,Julio_2024
7887032,700000,Julio_2024
7887042,1300000,Julio_2024
7887048,1300000,Julio_2024
7887048,1300000,Julio_2024
7887055,1000000,Julio_2024
7887063,1300000,Julio_2024
7887126,1500000,Julio_2024
7887153,1000000,Julio_2024
7887156,800000,Julio_2024
7887156,500000,Julio_2024
7887157,1000000,Julio_2024
7887158,1300000,Julio_2024
7887160,1000000,Julio_2024
7887163,1400000,Julio_2024
7887170,1200000,Julio_2024
7887171,1500000,Julio_2024
7887177,1000000,Julio_2024
7887183,1300000,Julio_2024
7887188,1300000,Julio_2024
7887192,1300000,Julio_2024
7887194,1300000,Julio_2024
7887200,800000,Julio_2024
7887200,1500000,Julio_2024
7887203,1500000,Julio_2024
7887211,1300000,Julio_2024
7887236,1300000,Julio_2024
7887243,1400000,Julio_2024
7887256,1300000,Julio_2024
7887262,1300000,Julio_2024
7887265,1000000,Julio_2024
7887305,1300000,Julio_2024
7887306,1300000,Julio_2024
7887311,1500000,Julio_2024
7887320,500000,Julio_2024
7887322,1300000,Julio_2024
7887326,1300000,Julio_2024
7887326,1300000,Julio_2024
7887345,1300000,Julio_2024
7887345,1300000,Julio_2024
7887348,1000000,Julio_2024
7887350,1300000,Julio_2024
7887351,1300000,Julio_2024
7887359,1300000,Julio_2024
7887360,13000000,Julio_2024
7887362,800000,Julio_2024
7887363,1300000,Julio_2024
7887363,13000000,Julio_2024
7887367,700000,Julio_2024
7887368,400000,Julio_2024
7887368,1300000,Julio_2024
7887370,1300000,Julio_2024
7887374,1300000,Julio_2024
7887388,1300000,Julio_2024
7887389,1300000,Julio_2024
7887393,3000000,Julio_2024
7887394,800000,Julio_2024
7887399,1300000,Julio_2024
7887400,1300000,Julio_2024
7887400,1300000,Julio_2024
7887404,1000000,Julio_2024
7887405,1300000,Julio_2024
7887407,1300000,Julio_2024
7887413,1300000,Julio_2024
7887418,1300000,Julio_2024
7887419,1300000,Julio_2024
7887426,2000000,Julio_2024
7887435,2000000,Julio_2024
7887435,1500000,Julio_2024
7887436,2000000,Julio_2024
7887436,2000000,Julio_2024
7887436,1300000,Julio_2024
7887439,2500000,Julio_2024
7887442,1400000,Julio_2024
7887450,2000000,Julio_2024
7887452,800000,Julio_2024
7887459,1300000,Julio_2024
7887462,1300000,Julio_2024
7887463,2000000,Julio_2024
7887466,1800000,Julio_2024
7887467,1300000,Julio_2024
7887467,1300000,Julio_2024
7887468,12000000,Julio_2024
7887469,800000,Julio_2024
7887469,1200000,Julio_2024
7887470,2000000,Julio_2024
7887471,1300000,Julio_2024
7887473,1300000,Julio_2024
7887478,2000000,Julio_2024
7887480,2000000,Julio_2024
7887480,2000000,Julio_2024
7887484,1300000,Julio_2024
7887486,1300000,Julio_2024
7887486,1300000,Julio_2024
7887492,1500000,Julio_2024
7887495,1300000,Julio_2024
7887496,1300000,Julio_2024
7887501,800000,Julio_2024
7887501,1300000,Julio_2024
7887505,2000000,Julio_2024
7887509,1400000,Julio_2024
7887509,1400000,Julio_2024
7887510,1000000,Julio_2024
7887512,1300000,Julio_2024
7887516,1300000,Julio_2024
7887517,2000000,Julio_2024
7887519,2000000,Julio_2024
7887520,600000,Julio_2024
7887522,1300000,Julio_2024
7887527,1300000,Julio_2024
7887529,2500000,Julio_2024
7887535,2000000,Julio_2024
7887536,1300000,Julio_2024
7887537,2000000,Julio_2024
7887541,2500000,Julio_2024
7887546,1300000,Julio_2024
7887552,1300000,Julio_2024
7887555,2000000,Julio_2024
7887582,1300000,Julio_2024
7887588,2300000,Julio_2024
7887592,1500000,Julio_2024
7887601,3000000,Julio_2024
7887607,1300000,Julio_2024
7887627,1200000,Julio_2024
7887628,1462000,Julio_2024
7887635,3000000,Julio_2024
7887636,1500000,Julio_2024
7887637,1900000,Julio_2024
7887655,500000,Julio_2024
7887657,1300000,Julio_2024
7887660,1500000,Julio_2024
7887661,300000,Julio_2024
7887662,500000,Julio_2024
7887674,500000,Julio_2024
7887680,1300000,Julio_2024
7887686,1000000,Julio_2024
7887687,1300000,Julio_2024
7887689,1600000,Julio_2024
7887690,1300000,Julio_2024
7887692,1300000,Julio_2024
7887701,1300000,Julio_2024
7887701,2000000,Julio_2024
7887730,1300000,Julio_2024
7887730,1300000,Julio_2024
7887730,1300000,Julio_2024
7887731,1300000,Julio_2024
7887743,1300000,Julio_2024
7887743,1300000,Julio_2024
7887771,1300000,Julio_2024
7887797,1300000,Julio_2024
7887814,1600000,Julio_2024
7887817,1300000,Julio_2024
7887833,1300000,Julio_2024
7887839,1400000,Julio_2024
7887839,1300000,Julio_2024
7887846,1300000,Julio_2024
7887851,2000000,Julio_2024
7887857,1300000,Julio_2024
7887862,1300000,Julio_2024
7887862,1300000,Julio_2024
7887870,1300000,Julio_2024
7887882,2000000,Julio_2024
7887899,1300000,Julio_2024
7887899,1300000,Julio_2024
7887902,3000000,Julio_2024
7887902,2000000,Julio_2024
7887908,1300000,Julio_2024
7887919,1300000,Julio_2024
7887943,1000000,Julio_2024
7887946,300000,Julio_2024
7887965,500000,Julio_2024
7887966,600000,Julio_2024
7887968,500000,Julio_2024
7887969,1200000,Julio_2024
7887978,1300000,Julio_2024
7887978,1300000,Julio_2024
7887978,1300000,Julio_2024
7887979,800000,Julio_2024
7887987,250000,Julio_2024
7887988,1300000,Julio_2024
7887991,1000000,Julio_2024
7887992,3000000,Julio_2024
7887994,1300000,Julio_2024
7887994,1300000,Julio_2024
7888000,1500000,Julio_2024
7888012,1300000,Julio_2024
7888012,2000000,Julio_2024
7888016,650000,Julio_2024
7888018,400000,Julio_2024
7888019,1300000,Julio_2024
7888045,1000000,Julio_2024
7888045,2000000,Julio_2024
7888045,1300000,Julio_2024
7888046,1300000,Julio_2024
7888047,1300000,Julio_2024
7888047,1300000,Julio_2024
7888049,700000,Julio_2024
7888053,1300000,Julio_2024
7888058,1300000,Julio_2024
7888076,1300000,Julio_2024
7888078,1500000,Julio_2024
7888092,1300000,Julio_2024
7888093,1300000,Julio_2024
7888099,1300000,Julio_2024
7888108,1462000,Julio_2024
7888110,2500000,Julio_2024
7888112,1300000,Julio_2024
7888121,1300000,Julio_2024
7888123,1300000,Julio_2024
7888125,1300000,Julio_2024
7888130,1300000,Julio_2024
7888143,2500000,Julio_2024
7888171,1300000,Julio_2024
7888172,2500000,Julio_2024
7888173,3500000,Julio_2024
7888183,1600000,Julio_2024
7888186,1300000,Julio_2024
7888189,1400000,Julio_2024
7888190,1300000,Julio_2024
7888190,2500000,Julio_2024
7888191,1300000,Julio_2024
7888192,1300000,Julio_2024
7888193,1300000,Julio_2024
7888196,1300000,Julio_2024
7888196,1200000,Julio_2024
7888207,1462000,Julio_2024
7888320,1300000,Julio_2024
7888323,1300000,Julio_2024
7888335,1300000,Julio_2024
7888336,5000000,Julio_2024
7888349,1300000,Julio_2024
7888349,1300000,Julio_2024
7888358,2500000,Julio_2024
7888358,1300000,Julio_2024
7888359,1300000,Julio_2024
7888374,1000000,Julio_2024
7888379,1400000,Julio_2024
7888396,1000000,Julio_2024
7888396,1000000,Julio_2024
7888404,3000000,Julio_2024
7888408,2000000,Julio_2024
7888412,1000000,Julio_2024
7888415,2500000,Julio_2024
7888429,1300000,Julio_2024
7888433,2500000,Julio_2024
7888480,1300000,Julio_2024
7888493,1300000,Julio_2024
7888506,1300000,Julio_2024
7888506,1000000,Julio_2024
7888513,800000,Julio_2024
7888513,600000,Julio_2024
7888516,600000,Julio_2024
7888522,1300000,Julio_2024
7888522,1300000,Julio_2024
7888524,1300000,Julio_2024
7888525,1462000,Julio_2024
7888529,3000000,Julio_2024
7888542,500000,Julio_2024
7888542,1000000,Julio_2024
7888546,1462000,Julio_2024
7888557,500000,Julio_2024
7888558,500000,Julio_2024
7888569,4000000,Julio_2024
7888576,2000000,Julio_2024
7888576,4000000,Julio_2024
7888578,1300000,Julio_2024
7888580,2000000,Julio_2024
7888583,1200000,Julio_2024
7888583,1300000,Julio_2024
7888584,1300000,Julio_2024
7888586,1000000,Julio_2024
7888586,1000000,Julio_2024
7888589,1500000,Julio_2024
7888590,500000,Julio_2024
7888592,1300000,Julio_2024
7888596,1300000,Julio_2024
7888598,1300000,Julio_2024
7888599,98,Julio_2024
7888604,1300000,Julio_2024
7888606,1300000,Julio_2024
7888608,3000000,Julio_2024
7888612,1300000,Julio_2024
7888612,1300000,Julio_2024
7888613,1300000,Julio_2024
7888632,1200000,Julio_2024
7888634,1300000,Julio_2024
7888640,1000000,Julio_2024
7888642,1300000,Julio_2024
7888645,1300000,Julio_2024
7888645,1300000,Julio_2024
7888651,1300000,Julio_2024
7888658,1300000,Julio_2024
7888658,1300000,Julio_2024
7888662,1300000,Julio_2024
7888662,1500000,Julio_2024
7888665,1300000,Julio_2024
7888668,1300000,Julio_2024
7888669,1500000,Julio_2024
7888671,1300000,Julio_2024
7888683,1300000,Julio_2024
7888683,1300000,Julio_2024
7888683,1300000,Julio_2024
7888697,1462000,Julio_2024
7888697,600000,Julio_2024
7888697,800000,Julio_2024
7888698,1300000,Julio_2024
7888700,1462000,Julio_2024
7888702,1500000,Julio_2024
7888718,1462000,Julio_2024
7888719,1462000,Julio_2024
7888721,3000000,Julio_2024
7888725,1300000,Julio_2024
7888728,1300000,Julio_2024
7888730,3500000,Julio_2024
7888731,1500000,Julio_2024
7888761,1100000,Julio_2024
7888778,1500000,Julio_2024
7888784,2800000,Julio_2024
7888788,1300000,Julio_2024
7888792,1300000,Julio_2024
7888803,1300000,Julio_2024
7888815,1300000,Julio_2024
7888816,2000000,Julio_2024
7888861,1800000,Julio_2024
7888862,1300000,Julio_2024
7888876,1300000,Julio_2024
7888876,1300000,Julio_2024
7888878,1500000,Julio_2024
7888880,1300000,Julio_2024
7888881,500000,Julio_2024
7888885,1400000,Julio_2024
7888888,1300000,Julio_2024
7888888,1000000,Julio_2024
7888894,98,Julio_2024
7888912,3000000,Julio_2024
7888958,1300000,Julio_2024
7888961,1300000,Julio_2024
7888962,1300000,Julio_2024
7888962,900000,Julio_2024
7888970,2500000,Julio_2024
7888971,800000,Julio_2024
7888978,3000000,Julio_2024
7888984,2500000,Julio_2024
7888991,3000000,Julio_2024
7889001,500000,Julio_2024
7889005,1300000,Julio_2024
7889006,800000,Julio_2024
7889007,1800000,Julio_2024
7889019,1000000,Julio_2024
7889019,2000000,Julio_2024
7889019,1300000,Julio_2024
7889027,1300000,Julio_2024
7889041,1600000,Julio_2024
7889044,400000,Julio_2024
7889044,1000000,Julio_2024
7889058,1300000,Julio_2024
7889060,200000,Julio_2024
7889082,1800000,Julio_2024
7889083,700000,Julio_2024
7889096,1300000,Julio_2024
7889108,2500000,Julio_2024
7889111,1300000,Julio_2024
7889112,1300000,Julio_2024
7889112,1300000,Julio_2024
7889127,1600000,Julio_2024
7889129,1300000,Julio_2024
7889131,1300000,Julio_2024
7889153,1300000,Julio_2024
7889154,700000,Julio_2024
7889156,1300000,Julio_2024
7889158,600000,Julio_2024
7889158,1300000,Julio_2024
7889159,1500000,Julio_2024
7889159,800000,Julio_2024
7889160,1500000,Julio_2024
7889163,800000,Julio_2024
7889165,1000000,Julio_2024
7889166,800000,Julio_2024
7889167,500000,Julio_2024
7889168,850000,Julio_2024
7889182,800000,Julio_2024
7889183,1300000,Julio_2024
7889184,1300000,Julio_2024
7889186,1300000,Julio_2024
7889202,1200000,Julio_2024
7889203,3600000,Julio_2024
7889207,1000000,Julio_2024
7889213,650000,Julio_2024
7889213,1300000,Julio_2024
7889221,1500000,Julio_2024
7889223,1300000,Julio_2024
7889223,1300000,Julio_2024
7889223,1300000,Julio_2024
7889224,1300000,Julio_2024
7889224,1300000,Julio_2024
7893867,1500000,Agosto_2024
7893870,1300000,Agosto_2024
7893877,1300000,Agosto_2024
7893878,1500000,Agosto_2024
7893881,1500000,Agosto_2024
7893885,1500000,Agosto_2024
7893886,1300000,Agosto_2024
7893887,1300000,Agosto_2024
7893887,650000,Agosto_2024
7893896,1300000,Agosto_2024
7893899,300000,Agosto_2024
7893902,600000,Agosto_2024
7893909,800000,Agosto_2024
7893911,1300000,Agosto_2024
7893915,1300000,Agosto_2024
7893929,1300000,Agosto_2024
7893944,1300000,Agosto_2024
7893947,1300000,Agosto_2024
7893950,800000,Agosto_2024
7893954,1200000,Agosto_2024
7893966,1300000,Agosto_2024
7893971,1200000,Agosto_2024
7893972,1300000,Agosto_2024
7893975,800000,Agosto_2024
7893977,1000000,Agosto_2024
7893977,1300000,Agosto_2024
7893986,13000000,Agosto_2024
7893995,1400000,Agosto_2024
7893998,1000000,Agosto_2024
7894002,800000,Agosto_2024
7894012,1300000,Agosto_2024
7894012,1300000,Agosto_2024
7894020,1300000,Agosto_2024
7894025,1600000,Agosto_2024
7894027,800000,Agosto_2024
7894055,1300000,Agosto_2024
7894082,1300000,Agosto_2024
7894082,5000000,Agosto_2024
7894097,4000000,Agosto_2024
7894100,2000000,Agosto_2024
7894101,1300000,Agosto_2024
7894109,1300000,Agosto_2024
7894110,1300000,Agosto_2024
7894112,1600000,Agosto_2024
7894130,1300000,Agosto_2024
7894136,1300000,Agosto_2024
7894142,1300000,Agosto_2024
7894142,1300000,Agosto_2024
7894161,6000000,Agosto_2024
7894172,1300000,Agosto_2024
7894172,1300000,Agosto_2024
7894200,1500000,Agosto_2024
7894202,3000000,Agosto_2024
7894210,1500000,Agosto_2024
7894214,1300000,Agosto_2024
7894215,1300000,Agosto_2024
7894215,1300000,Agosto_2024
7894221,1300000,Agosto_2024
7894227,1500000,Agosto_2024
7894229,1800000,Agosto_2024
7894229,1300000,Agosto_2024
7894236,2400000,Agosto_2024
7894237,1300000,Agosto_2024
7894240,600000,Agosto_2024
7894261,1300000,Agosto_2024
7894268,1462000,Agosto_2024
7894270,1300000,Agosto_2024
7894299,1462000,Agosto_2024
7894316,800000,Agosto_2024
7894321,1300000,Agosto_2024
7894321,1300000,Agosto_2024
7894323,1500000,Agosto_2024
7894326,1450000,Agosto_2024
7894331,1300000,Agosto_2024
7894331,1000000,Agosto_2024
7894331,1200000,Agosto_2024
7894331,1300000,Agosto_2024
7894332,1800000,Agosto_2024
7894333,3500000,Agosto_2024
7894336,1500000,Agosto_2024
7894360,1000000,Agosto_2024
7894361,1300000,Agosto_2024
7894365,600000,Agosto_2024
7894366,900000,Agosto_2024
7894366,1300000,Agosto_2024
7894372,1300000,Agosto_2024
7894378,1000000,Agosto_2024
7894392,1800000,Agosto_2024
7894394,2000000,Agosto_2024
7894396,1300000,Agosto_2024
7894398,1300000,Agosto_2024
7894401,800000,Agosto_2024
7894405,1300000,Agosto_2024
7894416,1300000,Agosto_2024
7894417,1300000,Agosto_2024
7894417,1300000,Agosto_2024
7894418,1400000,Agosto_2024
7894419,1200000,Agosto_2024
7894422,1000000,Agosto_2024
7894423,1300000,Agosto_2024
7894431,1800000,Agosto_2024
7894433,1460000,Agosto_2024
7894435,1500000,Agosto_2024
7894439,1300000,Agosto_2024
7894442,1500000,Agosto_2024
7894444,1300000,Agosto_2024
7894444,1300000,Agosto_2024
7894448,1300000,Agosto_2024
7894466,2500000,Agosto_2024
7894468,1300000,Agosto_2024
7894471,3500000,Agosto_2024
7894475,130000,Agosto_2024
7894480,1300000,Agosto_2024
7894485,2500000,Agosto_2024
7894485,2000000,Agosto_2024
7894490,1400000,Agosto_2024
7894494,2000000,Agosto_2024
7894495,1300000,Agosto_2024
7894500,1400000,Agosto_2024
7894504,2000000,Agosto_2024
7894505,1640000,Agosto_2024
7894509,1300000,Agosto_2024
7894509,1300000,Agosto_2024
7894510,650000,Agosto_2024
7894515,1300000,Agosto_2024
7894516,2000000,Agosto_2024
7894518,4000000,Agosto_2024
7894519,1300000,Agosto_2024
7894520,1400000,Agosto_2024
7894527,4500000,Agosto_2024
7894527,1300000,Agosto_2024
7894528,1300000,Agosto_2024
7894531,3000000,Agosto_2024
7894539,1300000,Agosto_2024
7894539,1300000,Agosto_2024
7894543,1300000,Agosto_2024
7894547,1300000,Agosto_2024
7894558,1500000,Agosto_2024
7894570,1300000,Agosto_2024
7894573,1300000,Agosto_2024
7894574,800000,Agosto_2024
7894581,1300000,Agosto_2024
7894583,4000000,Agosto_2024
7894585,40000000,Agosto_2024
7894585,3000000,Agosto_2024
7894598,2500000,Agosto_2024
7894600,4500000,Agosto_2024
7894603,3000000,Agosto_2024
7894605,1300000,Agosto_2024
7894609,98,Agosto_2024
7894611,1800000,Agosto_2024
7894616,1300000,Agosto_2024
7894620,1300000,Agosto_2024
7894622,5000000,Agosto_2024
7894627,1300000,Agosto_2024
7894633,1300000,Agosto_2024
7894644,1300000,Agosto_2024
7894649,1300000,Agosto_2024
7894654,1300000,Agosto_2024
7894657,98,Agosto_2024
7894665,800000,Agosto_2024
7894675,2000000,Agosto_2024
7894676,1300000,Agosto_2024
7894677,1300000,Agosto_2024
7894678,1300000,Agosto_2024
7894679,1300000,Agosto_2024
7894684,1000000,Agosto_2024
7894689,1300000,Agosto_2024
7894706,2000000,Agosto_2024
7894717,1300000,Agosto_2024
7894721,1500000,Agosto_2024
7894724,1300000,Agosto_2024
7894726,1300000,Agosto_2024
7894731,1300000,Agosto_2024
7894739,1300000,Agosto_2024
7894745,1300000,Agosto_2024
7894745,1300000,Agosto_2024
7894745,500000,Agosto_2024
7894749,700000,Agosto_2024
7894754,1300000,Agosto_2024
7894757,1300000,Agosto_2024
7894763,1300000,Agosto_2024
7894767,1300000,Agosto_2024
7894775,1300000,Agosto_2024
7894790,1300000,Agosto_2024
7894800,1500000,Agosto_2024
7894803,1300000,Agosto_2024
7894804,1600000,Agosto_2024
7894812,1300000,Agosto_2024
7894812,1800000,Agosto_2024
7894823,4000000,Agosto_2024
7894824,1300000,Agosto_2024
7894826,2000000,Agosto_2024
7894826,1500000,Agosto_2024
7894829,2500000,Agosto_2024
7894837,1300000,Agosto_2024
7894844,1800000,Agosto_2024
7894846,1300000,Agosto_2024
7894847,650000,Agosto_2024
7894851,1300000,Agosto_2024
7894856,1300000,Agosto_2024
7894859,1300000,Agosto_2024
7894860,2500000,Agosto_2024
7894862,1300000,Agosto_2024
7894864,1300000,Agosto_2024
7894869,1400000,Agosto_2024
7894872,1300000,Agosto_2024
7894875,2500000,Agosto_2024
7894876,1300000,Agosto_2024
7894878,1300000,Agosto_2024
7894889,1300000,Agosto_2024
7894892,1300000,Agosto_2024
7894895,600000,Agosto_2024
7894901,2500000,Agosto_2024
7894903,2000000,Agosto_2024
7894909,1300000,Agosto_2024
7894914,1300000,Agosto_2024
7894926,1500000,Agosto_2024
7894927,1300000,Agosto_2024
7894933,1300000,Agosto_2024
7894938,1300000,Agosto_2024
7894938,1300000,Agosto_2024
7894949,1300000,Agosto_2024
7894960,1300000,Agosto_2024
7894971,1300000,Agosto_2024
7894996,1200000,Agosto_2024
7895020,1300000,Agosto_2024
7895036,1300000,Agosto_2024
7895048,1500000,Agosto_2024
7895048,1500000,Agosto_2024
7895055,1300000,Agosto_2024
7895067,3500000,Agosto_2024
7895069,1300000,Agosto_2024
7895092,1300000,Agosto_2024
7895094,1300000,Agosto_2024
7895098,2600000,Agosto_2024
7895099,1300000,Agosto_2024
7895101,1300000,Agosto_2024
7895104,1300000,Agosto_2024
7895105,1300000,Agosto_2024
7895108,1500000,Agosto_2024
7895110,1300000,Agosto_2024
7895112,1300000,Agosto_2024
7895117,1300000,Agosto_2024
7895129,1300000,Agosto_2024
7895132,99,Agosto_2024
7895138,1300000,Agosto_2024
7895142,1300000,Agosto_2024
7895144,800000,Agosto_2024
7895151,2000000,Agosto_2024
7895168,1500000,Agosto_2024
7895168,1000000,Agosto_2024
7895169,1300000,Agosto_2024
7895195,1300000,Agosto_2024
7895217,500000,Agosto_2024
7895219,600000,Agosto_2024
7895225,1300000,Agosto_2024
7895226,1300000,Agosto_2024
7895234,1200000,Agosto_2024
7895235,1300000,Agosto_2024
7895236,600000,Agosto_2024
7895254,1300000,Agosto_2024
7895267,600000,Agosto_2024
7895269,700000,Agosto_2024
7895269,1200000,Agosto_2024
7895270,1300000,Agosto_2024
7895278,400000,Agosto_2024
7895279,1300000,Agosto_2024
7895280,3000000,Agosto_2024
7895294,1500000,Agosto_2024
7895294,1462000,Agosto_2024
7895294,1462000,Agosto_2024
7895317,4500000,Agosto_2024
7895321,800000,Agosto_2024
7895325,1300000,Agosto_2024
7895344,1462000,Agosto_2024
7895346,1462000,Agosto_2024
7895347,1462000,Agosto_2024
7895348,1400000,Agosto_2024
7895359,100000,Agosto_2024
7895365,1300000,Agosto_2024
7895367,1300000,Agosto_2024
7895367,600000,Agosto_2024
7895371,1300000,Agosto_2024
7895374,1300000,Agosto_2024
7895382,800000,Agosto_2024
7895384,600000,Agosto_2024
7895395,1300000,Agosto_2024
7895395,1300000,Agosto_2024
7895400,1300000,Agosto_2024
7895405,1300000,Agosto_2024
7895410,900000,Agosto_2024
7895410,3800000,Agosto_2024
7895412,1600000,Agosto_2024
7895412,1300000,Agosto_2024
7895415,1300000,Agosto_2024
7895417,1300000,Agosto_2024
7895422,98,Agosto_2024
7895422,1200000,Agosto_2024
7895422,1300000,Agosto_2024
7895422,1300000,Agosto_2024
7895424,1300000,Agosto_2024
7895426,650000,Agosto_2024
7895426,1300000,Agosto_2024
7895435,1300000,Agosto_2024
7895441,1300000,Agosto_2024
7895446,1300000,Agosto_2024
7895454,1300000,Agosto_2024
7895454,1300000,Agosto_2024
7895466,1300000,Agosto_2024
7895478,2500000,Agosto_2024
7895482,1300000,Agosto_2024
7895483,1300000,Agosto_2024
7895486,1300000,Agosto_2024
7895491,1500000,Agosto_2024
7895499,1300000,Agosto_2024
7895500,850000,Agosto_2024
7895530,1300000,Agosto_2024
7895535,500000,Agosto_2024
7895538,1300000,Agosto_2024
7895540,1300000,Agosto_2024
7895540,1300000,Agosto_2024
7895550,2500000,Agosto_2024
7895551,1800000,Agosto_2024
7895564,1300000,Agosto_2024
7895567,1300000,Agosto_2024
7895570,1300000,Agosto_2024
7895572,850000,Agosto_2024
7895574,1300000,Agosto_2024
7895576,500000,Agosto_2024
7895579,700000,Agosto_2024
7895580,850000,Agosto_2024
7895581,600000,Agosto_2024
7895583,500000,Agosto_2024
7895588,1000000,Agosto_2024
7895589,900000,Agosto_2024
7895589,800000,Agosto_2024
7895594,1000000,Agosto_2024
7895608,800000,Agosto_2024
7895610,1300000,Agosto_2024
7895611,1300000,Agosto_2024
7895614,1000000,Agosto_2024
7895614,1300000,Agosto_2024
7895616,1300000,Agosto_2024
7895633,6000000,Agosto_2024
7895634,6000000,Agosto_2024
7895636,1300000,Agosto_2024
7895640,600000,Agosto_2024
7895641,1300000,Agosto_2024
7895641,1000000,Agosto_2024
7895643,2000000,Agosto_2024
7895660,1300000,Agosto_2024
7895662,3000000,Agosto_2024
7895662,2000000,Agosto_2024
7895664,1300000,Agosto_2024
7895665,2500000,Agosto_2024
7895674,1000000,Agosto_2024
7895683,800000,Agosto_2024
7895684,600000,Agosto_2024
7895685,1300000,Agosto_2024
7895697,1300000,Agosto_2024
7895702,3000000,Agosto_2024
7895714,800000,Agosto_2024
7895722,2000000,Agosto_2024
7895731,1600000,Agosto_2024
7895737,1300000,Agosto_2024
7895743,1300000,Agosto_2024
7895743,400000,Agosto_2024
7895749,1300000,Agosto_2024
7895754,1200000,Agosto_2024
7895756,500000,Agosto_2024
7895756,200000,Agosto_2024
7895756,100000,Agosto_2024
7895762,1300000,Agosto_2024
7895767,1300000,Agosto_2024
7895774,1300000,Agosto_2024
7895775,1300000,Agosto_2024
7895777,800000,Agosto_2024
7895788,1300000,Agosto_2024
7895801,1300000,Agosto_2024
7895807,1300000,Agosto_2024
7895809,1300000,Agosto_2024
7895809,1500000,Agosto_2024
7895820,1300000,Agosto_2024
7895821,1300000,Agosto_2024
7895829,1800000,Agosto_2024
7895834,200000,Agosto_2024
7895835,2000000,Agosto_2024
7895837,1500000,Agosto_2024
7895843,1300000,Agosto_2024
7895844,1300000,Agosto_2024
7895848,1300000,Agosto_2024
7895849,800000,Agosto_2024
7895849,600000,Agosto_2024
7895851,1300000,Agosto_2024
7895854,13000000,Agosto_2024
7895855,1300000,Agosto_2024
7895856,1300000,Agosto_2024
7895858,1000000,Agosto_2024
7895860,1300000,Agosto_2024
7895860,1000000,Agosto_2024
7895861,2000000,Agosto_2024
7895865,1000000,Agosto_2024
7895866,1500000,Agosto_2024
7895869,1300000,Agosto_2024
7895871,1300000,Agosto_2024
7895874,1300000,Agosto_2024
7895874,1300000,Agosto_2024
7895875,900000,Agosto_2024
7895875,1300000,Agosto_2024
7895875,1200000,Agosto_2024
7895879,700000,Agosto_2024
7895880,1000000,Agosto_2024
7895882,1200000,Agosto_2024
7895884,1400000,Agosto_2024
7895885,2000000,Agosto_2024
7895889,1000000,Agosto_2024
7895902,2500000,Agosto_2024
7895906,1300000,Agosto_2024
7895908,2000000,Agosto_2024
7895914,2000000,Agosto_2024
7895930,1400000,Agosto_2024
7895937,2000000,Agosto_2024
7895940,1300000,Agosto_2024
7895941,800000,Agosto_2024
7895943,1600000,Agosto_2024
7895946,1000000,Agosto_2024
7895947,1300000,Agosto_2024
7895949,1500000,Agosto_2024
7895949,1400000,Agosto_2024
7895959,3000000,Agosto_2024
7895963,2000000,Agosto_2024
7895968,1500000,Agosto_2024
7895969,3000000,Agosto_2024
7895971,1300000,Agosto_2024
7895971,2000000,Agosto_2024
