DIRECTORIO,P6500,mes
7886640,1300000,Julio_2024
7886641,1000000,Julio_2024
7886641,500000,Julio_2024
7886643,1300000,Julio_2024
7886643,1300000,Julio_2024
7886645,700000,Julio_2024
7886645,500000,Julio_2024
7886646,1300000,Julio_2024
7886647,5400000,Julio_2024
7886647,1300000,Julio_2024
7886648,1300000,Julio_2024
7886649,1600000,Julio_2024
7886649,1300000,Julio_2024
7886650,2000000,Julio_2024
7886652,1300000,Julio_2024
7886657,1400000,Julio_2024
7886657,1400000,Julio_2024
7886661,800000,Julio_2024
7886661,300000,Julio_2024
7886662,1300000,Julio_2024
7886662,1500000,Julio_2024
7886665,1300000,Julio_2024
7886666,1500000,Julio_2024
7886666,700000,Julio_2024
7886691,650000,Julio_2024
7886693,1300000,Julio_2024
7886694,1300000,Julio_2024
7886695,3200000,Julio_2024
7886698,2200000,Julio_2024
7886699,5500000,Julio_2024
7886699,5500000,Julio_2024
7886702,2700000,Julio_2024
7886702,1300000,Julio_2024
7886705,1800000,Julio_2024
7886706,1300000,Julio_2024
7886706,1300000,Julio_2024
7886710,1300000,Julio_2024
7886713,1400000,Julio_2024
7886714,1400000,Julio_2024
7886715,1300000,Julio_2024
7886715,1300000,Julio_2024
7886718,1300000,Julio_2024
7886718,1300000,Julio_2024
7886726,1300000,Julio_2024
7886731,1300000,Julio_2024
7886732,1300000,Julio_2024
7886732,1500000,Julio_2024
7886735,60000,Julio_2024
7886736,1000000,Julio_2024
7886738,1300000,Julio_2024
7886738,1300000,Julio_2024
7886739,1300000,Julio_2024
7886739,1400000,Julio_2024
7886739,1300000,Julio_2024
7886740,1300000,Julio_2024
7886741,500000,Julio_2024
7886741,1300000,Julio_2024
7886746,4000000,Julio_2024
7886746,2700000,Julio_2024
7886748,1600000,Julio_2024
7886750,2700000,Julio_2024
7886750,4950000,Julio_2024
7886751,1300000,Julio_2024
7886753,7000000,Julio_2024
7886758,5500000,Julio_2024
7886758,5800000,Julio_2024
7886759,1300000,Julio_2024
7886762,3900000,Julio_2024
7886762,2700000,Julio_2024
7886764,2000000,Julio_2024
7886764,1300000,Julio_2024
7886765,1800000,Julio_2024
7886769,2500000,Julio_2024
7886771,1300000,Julio_2024
7886772,1300000,Julio_2024
7886774,2400000,Julio_2024
7886774,2600000,Julio_2024
7886776,2400000,Julio_2024
7886777,9200000,Julio_2024
7886778,3500000,Julio_2024
7886779,6000000,Julio_2024
7886779,1300000,Julio_2024
7886784,2600000,Julio_2024
7886786,1750000,Julio_2024
7886787,3700000,Julio_2024
7886787,300000,Julio_2024
7886787,1300000,Julio_2024
7886789,5000000,Julio_2024
7886790,3000000,Julio_2024
7886790,1500000,Julio_2024
7886790,120000,Julio_2024
7886791,15000000,Julio_2024
7886793,6250000,Julio_2024
7886794,1300000,Julio_2024
7886797,2000000,Julio_2024
7886797,0,Julio_2024
7886798,1300000,Julio_2024
7886798,1000000,Julio_2024
7886802,6500000,Julio_2024
7886802,3000000,Julio_2024
7886803,1300000,Julio_2024
7886804,1800000,Julio_2024
7886804,300000,Julio_2024
7886804,1080000,Julio_2024
7886805,1500000,Julio_2024
7886809,1100000,Julio_2024
7886809,0,Julio_2024
7886809,1300000,Julio_2024
7886810,1000000,Julio_2024
7886812,1300000,Julio_2024
7886812,1300000,Julio_2024
7886812,1600000,Julio_2024
7886814,480000,Julio_2024
7886814,300000,Julio_2024
7886814,1462000,Julio_2024
7886819,1800000,Julio_2024
7886820,3800000,Julio_2024
7886820,3800000,Julio_2024
7886823,1300000,Julio_2024
7886824,1300000,Julio_2024
7886824,1300000,Julio_2024
7886827,1545000,Julio_2024
7886827,1000000,Julio_2024
7886828,400000,Julio_2024
7886828,1800000,Julio_2024
7886829,1680000,Julio_2024
7886829,800000,Julio_2024
7886832,700000,Julio_2024
7886833,1300000,Julio_2024
7886835,1300000,Julio_2024
7886836,1400000,Julio_2024
7886836,1300000,Julio_2024
7886839,2500000,Julio_2024
7886841,1200000,Julio_2024
7886842,2000000,Julio_2024
7886842,3000000,Julio_2024
7886844,3100000,Julio_2024
7886846,1200000,Julio_2024
7886851,800000,Julio_2024
7886852,1340000,Julio_2024
7886855,1200000,Julio_2024
7886856,2200000,Julio_2024
7886856,1300000,Julio_2024
7886857,1300000,Julio_2024
7886858,1600000,Julio_2024
7886864,2300000,Julio_2024
7886868,3600000,Julio_2024
7886869,900000,Julio_2024
7886869,800000,Julio_2024
7886870,560000,Julio_2024
7886872,1450000,Julio_2024
7886873,1460000,Julio_2024
7886874,3700000,Julio_2024
7886889,1000000,Julio_2024
7886889,1500000,Julio_2024
7886893,1460000,Julio_2024
7886894,2310000,Julio_2024
7886898,700000,Julio_2024
7886902,1850000,Julio_2024
7886904,200000,Julio_2024
7886905,1200000,Julio_2024
7886905,1200000,Julio_2024
7886906,4200000,Julio_2024
7886906,3500000,Julio_2024
7886908,1300000,Julio_2024
7886910,1900000,Julio_2024
7886910,1462000,Julio_2024
7886911,6000000,Julio_2024
7886912,600000,Julio_2024
7886916,1800000,Julio_2024
7886917,1450000,Julio_2024
7886921,600000,Julio_2024
7886923,1300000,Julio_2024
7886923,1300000,Julio_2024
7886925,13000000,Julio_2024
7886929,700000,Julio_2024
7886933,650000,Julio_2024
7886936,650000,Julio_2024
7886937,2000000,Julio_2024
7886938,1300000,Julio_2024
7886940,350000,Julio_2024
7886943,400000,Julio_2024
7886947,1400000,Julio_2024
7886949,1450000,Julio_2024
7886958,1850000,Julio_2024
7886959,1300000,Julio_2024
7886960,1462000,Julio_2024
7886970,1500000,Julio_2024
7886970,800000,Julio_2024
7886976,5179000,Julio_2024
7886979,900000,Julio_2024
7886985,1300000,Julio_2024
7886988,1900000,Julio_2024
7886990,900000,Julio_2024
7886991,1400000,Julio_2024
7887017,2600000,Julio_2024
7887019,1400000,Julio_2024
7887019,600000,Julio_2024
7887019,400000,Julio_2024
7887019,600000,Julio_2024
7887022,420000,Julio_2024
7887034,1300000,Julio_2024
7887037,500000,Julio_2024
7887037,1450000,Julio_2024
7887037,480000,Julio_2024
7887040,900000,Julio_2024
7887040,1000000,Julio_2024
7887057,1300000,Julio_2024
7887057,840000,Julio_2024
7887060,1300000,Julio_2024
7887060,500000,Julio_2024
7887063,240000,Julio_2024
7887063,400000,Julio_2024
7887063,340000,Julio_2024
7887063,800000,Julio_2024
7887063,240000,Julio_2024
7887063,500000,Julio_2024
7887068,1300000,Julio_2024
7887070,18000000,Julio_2024
7887070,5600000,Julio_2024
7887070,750000,Julio_2024
7887093,1300000,Julio_2024
7887097,3500000,Julio_2024
7887109,960000,Julio_2024
7887140,300000,Julio_2024
7887146,1300000,Julio_2024
7887152,800000,Julio_2024
7887152,3100000,Julio_2024
7887155,500000,Julio_2024
7887159,1500000,Julio_2024
7887163,1200000,Julio_2024
7887165,1700000,Julio_2024
7887169,600000,Julio_2024
7887176,1550000,Julio_2024
7887179,2000000,Julio_2024
7887184,1500000,Julio_2024
7887184,1600000,Julio_2024
7887188,1300000,Julio_2024
7887189,2000000,Julio_2024
7887192,1400000,Julio_2024
7887195,1300000,Julio_2024
7887196,1300000,Julio_2024
7887197,1300000,Julio_2024
7887198,1200000,Julio_2024
7887198,1200000,Julio_2024
7887201,700000,Julio_2024
7887201,1500000,Julio_2024
7887206,1300000,Julio_2024
7887207,900000,Julio_2024
7887208,1300000,Julio_2024
7887213,1500000,Julio_2024
7887217,11500000,Julio_2024
7887217,12500000,Julio_2024
7887218,2000000,Julio_2024
7887221,4500000,Julio_2024
7887224,2000000,Julio_2024
7887227,1000000,Julio_2024
7887228,1600000,Julio_2024
7887228,2600000,Julio_2024
7887229,1500000,Julio_2024
7887232,600000,Julio_2024
7887233,800000,Julio_2024
7887234,900000,Julio_2024
7887238,1300000,Julio_2024
7887241,2100000,Julio_2024
7887246,2500000,Julio_2024
7887247,1350000,Julio_2024
7887250,2500000,Julio_2024
7887253,1600000,Julio_2024
7887254,700000,Julio_2024
7887256,900000,Julio_2024
7887257,2500000,Julio_2024
7887269,1500000,Julio_2024
7887276,2200000,Julio_2024
7887277,1350000,Julio_2024
7887278,1300000,Julio_2024
7887283,1300000,Julio_2024
7887283,1300000,Julio_2024
7887284,1300000,Julio_2024
7887284,1300000,Julio_2024
7887285,360000,Julio_2024
7887286,1300000,Julio_2024
7887287,1000000,Julio_2024
7887287,800000,Julio_2024
7887289,1300000,Julio_2024
7887292,800000,Julio_2024
7887292,1800000,Julio_2024
7887292,1500000,Julio_2024
7887292,1300000,Julio_2024
7887298,800000,Julio_2024
7887299,1300000,Julio_2024
7887300,500000,Julio_2024
7887304,1300000,Julio_2024
7887305,1020000,Julio_2024
7887305,1300000,Julio_2024
7887305,300000,Julio_2024
7887306,1300000,Julio_2024
7887307,2103359,Julio_2024
7887311,2000000,Julio_2024
7887313,650000,Julio_2024
7887319,5000000,Julio_2024
7887320,800000,Julio_2024
7887322,1300000,Julio_2024
7887322,240000,Julio_2024
7887323,1300000,Julio_2024
7887331,1500000,Julio_2024
7887339,1300000,Julio_2024
7887342,800000,Julio_2024
7887344,1300000,Julio_2024
7887348,400000,Julio_2024
7887350,100000,Julio_2024
7887351,1500000,Julio_2024
7887352,1300000,Julio_2024
7887357,1300000,Julio_2024
7887357,1400000,Julio_2024
7887359,500000,Julio_2024
7887361,1300000,Julio_2024
7887361,1300000,Julio_2024
7887363,1300000,Julio_2024
7887363,900000,Julio_2024
7887364,400000,Julio_2024
7887364,1300000,Julio_2024
7887366,160000,Julio_2024
7887369,1462000,Julio_2024
7887374,1500000,Julio_2024
7887376,1300000,Julio_2024
7887377,2800000,Julio_2024
7887379,1300000,Julio_2024
7887381,1800000,Julio_2024
7887387,500000,Julio_2024
7887388,1300000,Julio_2024
7887389,3400000,Julio_2024
7887390,1300000,Julio_2024
7887392,1300000,Julio_2024
7887394,1800000,Julio_2024
7887394,1300000,Julio_2024
7887394,1800000,Julio_2024
7887397,1300000,Julio_2024
7887397,1300000,Julio_2024
7887398,1300000,Julio_2024
7887399,1000000,Julio_2024
7887400,1300000,Julio_2024
7887402,1300000,Julio_2024
7887403,1300000,Julio_2024
7887406,1300000,Julio_2024
7887406,1300000,Julio_2024
7887407,1300000,Julio_2024
7887408,1300000,Julio_2024
7887412,580000,Julio_2024
7887412,300000,Julio_2024
7887414,1000000,Julio_2024
7887414,1300000,Julio_2024
7887415,720000,Julio_2024
7887415,1300000,Julio_2024
7887417,1300000,Julio_2024
7887417,1300000,Julio_2024
7887418,650000,Julio_2024
7887419,1500000,Julio_2024
7887420,1300000,Julio_2024
7887420,700000,Julio_2024
7887422,1300000,Julio_2024
7887423,1800000,Julio_2024
7887423,800000,Julio_2024
7887424,1300000,Julio_2024
7887424,3200000,Julio_2024
7887425,1300000,Julio_2024
7887426,3200000,Julio_2024
7887427,1300000,Julio_2024
7887427,4500000,Julio_2024
7887428,2700000,Julio_2024
7887429,1300000,Julio_2024
7887431,1600000,Julio_2024
7887431,1300000,Julio_2024
7887432,2900000,Julio_2024
7887432,1300000,Julio_2024
7887432,1300000,Julio_2024
7887436,1920000,Julio_2024
7887437,1400000,Julio_2024
7887447,500000,Julio_2024
7887452,800000,Julio_2024
7887455,4000000,Julio_2024
7887459,1600000,Julio_2024
7887472,1400000,Julio_2024
7887472,2500000,Julio_2024
7887476,400000,Julio_2024
7887476,1300000,Julio_2024
7887477,2700000,Julio_2024
7887477,1700000,Julio_2024
7887486,1300000,Julio_2024
7887490,1842000,Julio_2024
7887490,1400000,Julio_2024
7887493,1500000,Julio_2024
7887498,1200000,Julio_2024
7887502,800000,Julio_2024
7887505,1300000,Julio_2024
7887506,3800000,Julio_2024
7887512,1600000,Julio_2024
7887513,1300000,Julio_2024
7887515,2500000,Julio_2024
7887522,1200000,Julio_2024
7887523,4800000,Julio_2024
7887527,3000000,Julio_2024
7887527,1300000,Julio_2024
7887535,1300000,Julio_2024
7887536,1300000,Julio_2024
7887537,1200000,Julio_2024
7887541,1200000,Julio_2024
7887543,1400000,Julio_2024
7887543,5000000,Julio_2024
7887543,4000000,Julio_2024
7887546,600000,Julio_2024
7887548,400000,Julio_2024
7887549,1600000,Julio_2024
7887550,3000000,Julio_2024
7887551,1300000,Julio_2024
7887553,900000,Julio_2024
7887553,900000,Julio_2024
7887558,3000000,Julio_2024
7887558,2000000,Julio_2024
7887564,1400000,Julio_2024
7887567,900000,Julio_2024
7887568,1100000,Julio_2024
7887571,1300000,Julio_2024
7887571,1300000,Julio_2024
7887572,1300000,Julio_2024
7887578,4000000,Julio_2024
7887580,3000000,Julio_2024
7887583,4500000,Julio_2024
7887584,3100000,Julio_2024
7887585,1530000,Julio_2024
7887585,1530000,Julio_2024
7887588,3900000,Julio_2024
7887591,1562000,Julio_2024
7887592,1662000,Julio_2024
7887595,1000000,Julio_2024
7887601,4000000,Julio_2024
7887605,1800000,Julio_2024
7887607,1300000,Julio_2024
7887612,3800000,Julio_2024
7887612,5000000,Julio_2024
7887617,6000000,Julio_2024
7887617,1300000,Julio_2024
7887617,4500000,Julio_2024
7887618,5500000,Julio_2024
7887618,1500000,Julio_2024
7887619,2000000,Julio_2024
7887620,1662000,Julio_2024
7887623,7000000,Julio_2024
7887629,1462000,Julio_2024
7887634,900000,Julio_2024
7887636,1662000,Julio_2024
7887638,1662000,Julio_2024
7887638,1562000,Julio_2024
7887639,1662000,Julio_2024
7887642,2100000,Julio_2024
7887643,1300000,Julio_2024
7887646,1300000,Julio_2024
7887647,3000000,Julio_2024
7887649,1000000,Julio_2024
7887650,1300000,Julio_2024
7887650,1300000,Julio_2024
7887651,1300000,Julio_2024
7887651,1300000,Julio_2024
7887652,1600000,Julio_2024
7887652,1860000,Julio_2024
7887653,4500000,Julio_2024
7887654,900000,Julio_2024
7887655,1500000,Julio_2024
7887660,1300000,Julio_2024
7887661,1800000,Julio_2024
7887671,1300000,Julio_2024
7887681,3500000,Julio_2024
7887683,1300000,Julio_2024
7887683,1300000,Julio_2024
7887688,1300000,Julio_2024
7887690,1300000,Julio_2024
7887694,2100000,Julio_2024
7887697,1300000,Julio_2024
7887698,6000000,Julio_2024
7887701,2460000,Julio_2024
7887703,500000,Julio_2024
7887710,1600000,Julio_2024
7887725,1300000,Julio_2024
7887728,2680000,Julio_2024
7887731,1300000,Julio_2024
7887736,500000,Julio_2024
7887738,1300000,Julio_2024
7887739,800000,Julio_2024
7887742,1500000,Julio_2024
7887743,1300000,Julio_2024
7887743,1500000,Julio_2024
7887743,1300000,Julio_2024
7887746,1600000,Julio_2024
7887747,1600000,Julio_2024
7887748,1800000,Julio_2024
7887750,2300000,Julio_2024
7887752,1300000,Julio_2024
7887766,2000000,Julio_2024
7887767,1500000,Julio_2024
7887768,1300000,Julio_2024
7887770,1300000,Julio_2024
7887777,1600000,Julio_2024
7887780,5000000,Julio_2024
7887784,3600000,Julio_2024
7887793,1600000,Julio_2024
7887794,8500000,Julio_2024
7887795,2000000,Julio_2024
7887796,2600000,Julio_2024
7887797,4600000,Julio_2024
7887798,7250000,Julio_2024
7887798,6000000,Julio_2024
7887799,2400000,Julio_2024
7887801,2600000,Julio_2024
7887804,3000000,Julio_2024
7887812,3900000,Julio_2024
7887816,900000,Julio_2024
7887821,1460000,Julio_2024
7887827,2000000,Julio_2024
7887829,800000,Julio_2024
7887830,1600000,Julio_2024
7887834,600000,Julio_2024
7887834,1800000,Julio_2024
7887835,800000,Julio_2024
7887835,8300000,Julio_2024
7887835,1000000,Julio_2024
7887836,3000000,Julio_2024
7887843,1300000,Julio_2024
7887844,2000000,Julio_2024
7887844,500000,Julio_2024
7887845,800000,Julio_2024
7887849,1300000,Julio_2024
7887857,1300000,Julio_2024
7887858,1300000,Julio_2024
7887861,1480000,Julio_2024
7887862,1300000,Julio_2024
7887870,1500000,Julio_2024
7887876,2800000,Julio_2024
7887876,2000000,Julio_2024
7887878,1500000,Julio_2024
7887881,1500000,Julio_2024
7887883,1300000,Julio_2024
7887888,1200000,Julio_2024
7887889,1700000,Julio_2024
7887890,120000,Julio_2024
7887891,1500000,Julio_2024
7887893,1800000,Julio_2024
7887898,1300000,Julio_2024
7887899,1462000,Julio_2024
7887899,1300000,Julio_2024
7887899,1300000,Julio_2024
7887900,3800000,Julio_2024
7887900,700000,Julio_2024
7887904,1000000,Julio_2024
7887911,300000,Julio_2024
7887913,1600000,Julio_2024
7887913,1000000,Julio_2024
7887914,4300000,Julio_2024
7887915,1500000,Julio_2024
7887917,320000,Julio_2024
7887918,1300000,Julio_2024
7887919,1480000,Julio_2024
7887920,1200000,Julio_2024
7887920,1200000,Julio_2024
7887922,2600000,Julio_2024
7887925,1900000,Julio_2024
7887925,1500000,Julio_2024
7887925,1500000,Julio_2024
7887927,950000,Julio_2024
7887927,1462000,Julio_2024
7887931,1462000,Julio_2024
7887934,1400000,Julio_2024
7887935,1000000,Julio_2024
7887937,1700000,Julio_2024
7887938,1300000,Julio_2024
7887940,600000,Julio_2024
7887941,1300000,Julio_2024
7887942,600000,Julio_2024
7887942,1300000,Julio_2024
7887942,800000,Julio_2024
7887944,1000000,Julio_2024
7887944,200000,Julio_2024
7887945,1300000,Julio_2024
7887945,1300000,Julio_2024
7887950,8800000,Julio_2024
7887951,18000000,Julio_2024
7887951,7000000,Julio_2024
7887952,500000,Julio_2024
7887953,1300000,Julio_2024
7887955,1300000,Julio_2024
7887955,1300000,Julio_2024
7887958,20000000,Julio_2024
7887958,3958000,Julio_2024
7887960,1800000,Julio_2024
7887960,720000,Julio_2024
7887965,1200000,Julio_2024
7887966,600000,Julio_2024
7887967,1200000,Julio_2024
7887968,500000,Julio_2024
7887968,700000,Julio_2024
7887968,600000,Julio_2024
7887968,1300000,Julio_2024
7887968,550000,Julio_2024
7887969,450000,Julio_2024
7887969,1000000,Julio_2024
7887975,600000,Julio_2024
7887975,1300000,Julio_2024
7887975,700000,Julio_2024
7887975,500000,Julio_2024
7887976,1600000,Julio_2024
7887977,1300000,Julio_2024
7887977,550000,Julio_2024
7887978,800000,Julio_2024
7887979,6500000,Julio_2024
7887979,4000000,Julio_2024
7887981,1300000,Julio_2024
7887982,1400000,Julio_2024
7887983,6500000,Julio_2024
7887985,1300000,Julio_2024
7887985,400000,Julio_2024
7887985,350000,Julio_2024
7887986,6300000,Julio_2024
7887988,6200000,Julio_2024
7887988,4600000,Julio_2024
7887990,1050000,Julio_2024
7887993,300000,Julio_2024
7887994,1300000,Julio_2024
7887995,2200000,Julio_2024
7887996,1200000,Julio_2024
7887996,300000,Julio_2024
7887997,600000,Julio_2024
7887998,1600000,Julio_2024
7887998,1900000,Julio_2024
7888000,1700000,Julio_2024
7888005,8300000,Julio_2024
7888005,4500000,Julio_2024
7888013,1300000,Julio_2024
7888013,1300000,Julio_2024
7888016,1300000,Julio_2024
7888016,520000,Julio_2024
7888017,4500000,Julio_2024
7888019,105000,Julio_2024
7888020,800000,Julio_2024
7888021,1400000,Julio_2024
7888022,5000000,Julio_2024
7888022,1300000,Julio_2024
7888038,200000,Julio_2024
7888044,1300000,Julio_2024
7888045,2000000,Julio_2024
7888045,2100000,Julio_2024
7888046,1300000,Julio_2024
7888046,1400000,Julio_2024
7888050,700000,Julio_2024
7888052,3200000,Julio_2024
7888053,1300000,Julio_2024
7888058,2000000,Julio_2024
7888061,1200000,Julio_2024
7888067,2000000,Julio_2024
7888068,3100000,Julio_2024
7888076,1500000,Julio_2024
7888077,1600000,Julio_2024
7888077,900000,Julio_2024
7888084,700000,Julio_2024
7888085,1500000,Julio_2024
7888089,2400000,Julio_2024
7888089,1500000,Julio_2024
7888092,600000,Julio_2024
7888092,700000,Julio_2024
7888096,2000000,Julio_2024
7888097,2000000,Julio_2024
7888097,1300000,Julio_2024
7888099,1300000,Julio_2024
7888102,1962000,Julio_2024
7888102,1462000,Julio_2024
7888106,2500000,Julio_2024
7888107,2762000,Julio_2024
7888108,1462000,Julio_2024
7888111,1800000,Julio_2024
7888112,1300000,Julio_2024
7888113,3200000,Julio_2024
7888114,4100000,Julio_2024
7888115,1400000,Julio_2024
7888115,1500000,Julio_2024
7888119,1300000,Julio_2024
7888120,1700000,Julio_2024
7888120,900000,Julio_2024
7888120,1500000,Julio_2024
7888120,3500000,Julio_2024
7888123,1300000,Julio_2024
7888124,1200000,Julio_2024
7888124,1300000,Julio_2024
7888129,1300000,Julio_2024
7888130,900000,Julio_2024
7888137,1300000,Julio_2024
7888138,1300000,Julio_2024
7888139,1300000,Julio_2024
7888140,1300000,Julio_2024
7888140,600000,Julio_2024
7888141,2600000,Julio_2024
7888142,1800000,Julio_2024
7888142,1300000,Julio_2024
7888143,1300000,Julio_2024
7888143,1300000,Julio_2024
7888145,2100000,Julio_2024
7888145,1300000,Julio_2024
7888146,1700000,Julio_2024
7888153,1000000,Julio_2024
7888153,2100000,Julio_2024
7888153,2100000,Julio_2024
7888156,1800000,Julio_2024
7888158,4000000,Julio_2024
7888160,1300000,Julio_2024
7888161,1300000,Julio_2024
7888162,4500000,Julio_2024
7888163,1300000,Julio_2024
7888164,1300000,Julio_2024
7888167,1450000,Julio_2024
7888167,1140000,Julio_2024
7888168,1300000,Julio_2024
7888170,1400000,Julio_2024
7888170,2000000,Julio_2024
7888173,2000000,Julio_2024
7888175,1300000,Julio_2024
7888176,700000,Julio_2024
7888176,1200000,Julio_2024
7888176,1300000,Julio_2024
7888177,730000,Julio_2024
7888178,1800000,Julio_2024
7888178,720000,Julio_2024
7888178,200000,Julio_2024
7888179,1140000,Julio_2024
7888180,2500000,Julio_2024
7888181,1140000,Julio_2024
7888182,1450000,Julio_2024
7888187,1800000,Julio_2024
7888187,1300000,Julio_2024
7888189,1300000,Julio_2024
7888190,1140000,Julio_2024
7888191,1300000,Julio_2024
7888192,1800000,Julio_2024
7888192,3200000,Julio_2024
7888193,1600000,Julio_2024
7888195,1462000,Julio_2024
7888197,1300000,Julio_2024
7888197,1300000,Julio_2024
7888200,1300000,Julio_2024
7888202,1462000,Julio_2024
7888205,1600000,Julio_2024
7888206,1200000,Julio_2024
7888207,1462000,Julio_2024
7888208,1300000,Julio_2024
7888208,1200000,Julio_2024
7888210,1462000,Julio_2024
7888211,1462000,Julio_2024
7888211,1000000,Julio_2024
7888213,1300000,Julio_2024
7888215,1000000,Julio_2024
7888217,1000000,Julio_2024
7888221,2064000,Julio_2024
7888226,1800000,Julio_2024
7888227,1800000,Julio_2024
7888228,1800000,Julio_2024
7888229,1800000,Julio_2024
7888230,1800000,Julio_2024
7888234,1800000,Julio_2024
7888236,1800000,Julio_2024
7888237,1800000,Julio_2024
7888238,1800000,Julio_2024
7888239,1800000,Julio_2024
7888240,1800000,Julio_2024
7888241,1800000,Julio_2024
7888242,1800000,Julio_2024
7888243,1800000,Julio_2024
7888244,1800000,Julio_2024
7888245,1800000,Julio_2024
7888246,1800000,Julio_2024
7888247,1800000,Julio_2024
7888248,1800000,Julio_2024
7888250,1800000,Julio_2024
7888251,1800000,Julio_2024
7888252,1800000,Julio_2024
7888253,1800000,Julio_2024
7888254,1800000,Julio_2024
7888255,1800000,Julio_2024
7888256,1800000,Julio_2024
7888257,1800000,Julio_2024
7888258,1800000,Julio_2024
7888259,1800000,Julio_2024
7888260,1800000,Julio_2024
7888261,1800000,Julio_2024
7888262,1800000,Julio_2024
7888263,1800000,Julio_2024
7888265,1800000,Julio_2024
7888266,1800000,Julio_2024
7888268,1800000,Julio_2024
7888269,1800000,Julio_2024
7888270,1800000,Julio_2024
7888271,1800000,Julio_2024
7888272,1800000,Julio_2024
7888273,1800000,Julio_2024
7888274,1800000,Julio_2024
7888275,1800000,Julio_2024
7888276,1800000,Julio_2024
7888277,1800000,Julio_2024
7888278,1800000,Julio_2024
7888279,1800000,Julio_2024
7888280,1800000,Julio_2024
7888281,1800000,Julio_2024
7888282,1800000,Julio_2024
7888283,1800000,Julio_2024
7888284,1800000,Julio_2024
7888285,1800000,Julio_2024
7888286,1800000,Julio_2024
7888287,1800000,Julio_2024
7888288,1800000,Julio_2024
7888289,1800000,Julio_2024
7888290,1800000,Julio_2024
7888291,1800000,Julio_2024
7888292,1800000,Julio_2024
7888293,1800000,Julio_2024
7888294,1800000,Julio_2024
7888295,1800000,Julio_2024
7888297,1300000,Julio_2024
7888298,1300000,Julio_2024
7888299,1300000,Julio_2024
7888302,2300000,Julio_2024
7888306,1300000,Julio_2024
7888306,1300000,Julio_2024
7888308,400000,Julio_2024
7888308,1300000,Julio_2024
7888312,800000,Julio_2024
7888312,1500000,Julio_2024
7888313,1300000,Julio_2024
7888315,1650000,Julio_2024
7888317,800000,Julio_2024
7888317,4000000,Julio_2024
7888320,1500000,Julio_2024
7888321,1300000,Julio_2024
7888322,1300000,Julio_2024
7888324,5800000,Julio_2024
7888326,1700000,Julio_2024
7888326,1400000,Julio_2024
7888328,1300000,Julio_2024
7888329,1300000,Julio_2024
7888330,2300000,Julio_2024
7888332,900000,Julio_2024
7888334,1300000,Julio_2024
7888336,8500000,Julio_2024
7888338,1300000,Julio_2024
7888340,1300000,Julio_2024
7888341,800000,Julio_2024
7888342,1500000,Julio_2024
7888342,1300000,Julio_2024
7888343,2500000,Julio_2024
7888344,1300000,Julio_2024
7888345,1438000,Julio_2024
7888345,1300000,Julio_2024
7888350,1500000,Julio_2024
7888350,1300000,Julio_2024
7888350,3200000,Julio_2024
7888353,1500000,Julio_2024
7888353,1600000,Julio_2024
7888354,2800000,Julio_2024
7888355,5700000,Julio_2024
7888357,7400000,Julio_2024
7888359,1300000,Julio_2024
7888361,1000000,Julio_2024
7888361,1300000,Julio_2024
7888364,5200000,Julio_2024
7888367,1200000,Julio_2024
7888371,1300000,Julio_2024
7888371,1400000,Julio_2024
7888372,2800000,Julio_2024
7888372,1900000,Julio_2024
7888374,1300000,Julio_2024
7888374,500000,Julio_2024
7888379,1300000,Julio_2024
7888382,2000000,Julio_2024
7888384,1300000,Julio_2024
7888384,1300000,Julio_2024
7888386,4200000,Julio_2024
7888389,4000000,Julio_2024
7888390,1700000,Julio_2024
7888390,2190000,Julio_2024
7888390,1462000,Julio_2024
7888391,1500000,Julio_2024
7888392,1300000,Julio_2024
7888393,1600000,Julio_2024
7888394,6100000,Julio_2024
7888396,1300000,Julio_2024
7888396,650000,Julio_2024
7888398,3500000,Julio_2024
7888400,3500000,Julio_2024
7888404,3500000,Julio_2024
7888405,600000,Julio_2024
7888406,1380000,Julio_2024
7888406,1400000,Julio_2024
7888407,1800000,Julio_2024
7888411,2000000,Julio_2024
7888411,1300000,Julio_2024
7888413,2162000,Julio_2024
7888421,1462000,Julio_2024
7888421,2362000,Julio_2024
7888421,2362000,Julio_2024
7888422,2300000,Julio_2024
7888425,1300000,Julio_2024
7888429,1500000,Julio_2024
7888430,5200000,Julio_2024
7888431,6000000,Julio_2024
7888432,2300000,Julio_2024
7888433,6300000,Julio_2024
7888433,1300000,Julio_2024
7888434,1500000,Julio_2024
7888435,500000,Julio_2024
7888435,1300000,Julio_2024
7888436,1300000,Julio_2024
7888437,1300000,Julio_2024
7888438,1200000,Julio_2024
7888439,25000000,Julio_2024
7888439,9100000,Julio_2024
7888453,3500000,Julio_2024
7888475,3000000,Julio_2024
7888477,920000,Julio_2024
7888477,1300000,Julio_2024
7888478,1300000,Julio_2024
7888482,1300000,Julio_2024
7888482,1300000,Julio_2024
7888484,200000,Julio_2024
7888486,650000,Julio_2024
7888487,1300000,Julio_2024
7888494,1300000,Julio_2024
7888494,1300000,Julio_2024
7888500,1200000,Julio_2024
7888501,400000,Julio_2024
7888501,800000,Julio_2024
7888502,1300000,Julio_2024
7888503,1300000,Julio_2024
7888503,1300000,Julio_2024
7888507,2000000,Julio_2024
7888513,1000000,Julio_2024
7888513,1400000,Julio_2024
7888515,1300000,Julio_2024
7888517,1300000,Julio_2024
7888518,3800000,Julio_2024
