DIRECTORIO,P6800,mes
7919965,40,Agosto_2024
7919966,40,Agosto_2024
7919966,45,Agosto_2024
7919967,50,Agosto_2024
7919968,27,Agosto_2024
7919968,40,Agosto_2024
7919970,24,Agosto_2024
7919971,20,Agosto_2024
7919971,47,Agosto_2024
7919971,60,Agosto_2024
7919975,48,Agosto_2024
7919975,52,Agosto_2024
7919975,48,Agosto_2024
7919976,47,Agosto_2024
7919976,47,Agosto_2024
7919977,30,Agosto_2024
7919978,60,Agosto_2024
7919978,60,Agosto_2024
7919979,46,Agosto_2024
7919980,48,Agosto_2024
7919981,30,Agosto_2024
7919981,24,Agosto_2024
7919981,78,Agosto_2024
7919981,54,Agosto_2024
7919981,61,Agosto_2024
7919981,54,Agosto_2024
7919983,54,Agosto_2024
7919984,42,Agosto_2024
7919985,20,Agosto_2024
7919986,40,Agosto_2024
7919987,44,Agosto_2024
7919988,40,Agosto_2024
7919989,52,Agosto_2024
7919989,48,Agosto_2024
7919990,35,Agosto_2024
7919990,40,Agosto_2024
7919991,48,Agosto_2024
7919991,48,Agosto_2024
7919992,50,Agosto_2024
7919992,45,Agosto_2024
7919992,60,Agosto_2024
7919993,44,Agosto_2024
7919993,47,Agosto_2024
7919994,48,Agosto_2024
7919994,50,Agosto_2024
7919994,36,Agosto_2024
7919995,45,Agosto_2024
7919996,40,Agosto_2024
7919997,40,Agosto_2024
7919999,48,Agosto_2024
7920000,40,Agosto_2024
7920001,48,Agosto_2024
7920002,48,Agosto_2024
7920004,48,Agosto_2024
7920006,40,Agosto_2024
7920008,40,Agosto_2024
7920009,46,Agosto_2024
7920009,36,Agosto_2024
7920010,47,Agosto_2024
7920010,46,Agosto_2024
7920011,40,Agosto_2024
7920011,48,Agosto_2024
7920013,48,Agosto_2024
7920014,50,Agosto_2024
7920014,16,Agosto_2024
7920015,50,Agosto_2024
7920016,48,Agosto_2024
7920017,46,Agosto_2024
7920017,40,Agosto_2024
7920017,40,Agosto_2024
7920017,45,Agosto_2024
7920017,30,Agosto_2024
7920018,50,Agosto_2024
7920018,48,Agosto_2024
7920019,60,Agosto_2024
7920019,30,Agosto_2024
7920020,46,Agosto_2024
7920020,40,Agosto_2024
7920022,54,Agosto_2024
7920022,48,Agosto_2024
7920024,54,Agosto_2024
7920024,54,Agosto_2024
7920025,40,Agosto_2024
7920026,40,Agosto_2024
7920026,48,Agosto_2024
7920027,40,Agosto_2024
7920028,40,Agosto_2024
7920029,46,Agosto_2024
7920030,36,Agosto_2024
7920030,46,Agosto_2024
7920031,40,Agosto_2024
7920031,40,Agosto_2024
7920031,46,Agosto_2024
7920031,36,Agosto_2024
7920032,48,Agosto_2024
7920033,60,Agosto_2024
7920035,54,Agosto_2024
7920036,48,Agosto_2024
7920036,10,Agosto_2024
7920037,47,Agosto_2024
7920037,47,Agosto_2024
7920038,54,Agosto_2024
7920038,48,Agosto_2024
7920040,48,Agosto_2024
7920040,48,Agosto_2024
7920041,40,Agosto_2024
7920042,47,Agosto_2024
7920044,30,Agosto_2024
7920047,53,Agosto_2024
7920047,30,Agosto_2024
7920049,40,Agosto_2024
7920050,84,Agosto_2024
7920051,40,Agosto_2024
7920052,48,Agosto_2024
7920053,47,Agosto_2024
7920054,60,Agosto_2024
7920055,35,Agosto_2024
7920056,58,Agosto_2024
7920057,48,Agosto_2024
7920059,40,Agosto_2024
7920061,42,Agosto_2024
7920062,50,Agosto_2024
7920063,24,Agosto_2024
7920063,27,Agosto_2024
7920065,48,Agosto_2024
7920065,50,Agosto_2024
7920067,46,Agosto_2024
7920067,46,Agosto_2024
7920068,40,Agosto_2024
7920070,48,Agosto_2024
7920073,46,Agosto_2024
7920073,45,Agosto_2024
7920075,50,Agosto_2024
7920076,46,Agosto_2024
7920079,40,Agosto_2024
7920080,48,Agosto_2024
7920080,48,Agosto_2024
7920081,30,Agosto_2024
7920081,30,Agosto_2024
7920082,70,Agosto_2024
7920083,45,Agosto_2024
7920083,45,Agosto_2024
7920083,48,Agosto_2024
7920085,45,Agosto_2024
7920086,50,Agosto_2024
7920087,48,Agosto_2024
7920088,45,Agosto_2024
7920088,40,Agosto_2024
7920090,40,Agosto_2024
7920090,48,Agosto_2024
7920091,60,Agosto_2024
7920092,54,Agosto_2024
7920093,40,Agosto_2024
7920093,46,Agosto_2024
7920096,48,Agosto_2024
7920096,48,Agosto_2024
7920097,40,Agosto_2024
7920098,16,Agosto_2024
7920098,24,Agosto_2024
7920099,46,Agosto_2024
7920100,40,Agosto_2024
7920100,48,Agosto_2024
7920101,60,Agosto_2024
7920101,46,Agosto_2024
7920102,70,Agosto_2024
7920102,60,Agosto_2024
7920104,50,Agosto_2024
7920105,28,Agosto_2024
7920106,40,Agosto_2024
7920108,60,Agosto_2024
7920108,48,Agosto_2024
7920109,46,Agosto_2024
7920110,40,Agosto_2024
7920110,48,Agosto_2024
7920115,48,Agosto_2024
7920117,24,Agosto_2024
7920117,48,Agosto_2024
7920118,50,Agosto_2024
7920119,48,Agosto_2024
7920119,46,Agosto_2024
7920120,44,Agosto_2024
7920121,50,Agosto_2024
7920122,60,Agosto_2024
7920124,42,Agosto_2024
7920125,47,Agosto_2024
7920126,50,Agosto_2024
7920126,50,Agosto_2024
7920127,40,Agosto_2024
7920128,42,Agosto_2024
7920128,46,Agosto_2024
7920129,42,Agosto_2024
7920129,48,Agosto_2024
7920130,48,Agosto_2024
7920131,48,Agosto_2024
7920133,27,Agosto_2024
7920133,48,Agosto_2024
7920135,50,Agosto_2024
7920139,48,Agosto_2024
7920140,60,Agosto_2024
7920142,48,Agosto_2024
7920143,48,Agosto_2024
7920144,60,Agosto_2024
7920144,50,Agosto_2024
7920145,20,Agosto_2024
7920146,48,Agosto_2024
7920148,60,Agosto_2024
7920149,48,Agosto_2024
7920150,48,Agosto_2024
7920151,24,Agosto_2024
7920153,48,Agosto_2024
7920154,30,Agosto_2024
7920155,50,Agosto_2024
7920155,40,Agosto_2024
7920156,47,Agosto_2024
7920157,60,Agosto_2024
7920160,30,Agosto_2024
7920162,48,Agosto_2024
7920162,49,Agosto_2024
7920163,50,Agosto_2024
7920163,70,Agosto_2024
7920165,46,Agosto_2024
7920165,12,Agosto_2024
7920167,50,Agosto_2024
7920168,48,Agosto_2024
7920168,48,Agosto_2024
7920170,54,Agosto_2024
7920171,48,Agosto_2024
7920171,40,Agosto_2024
7920172,8,Agosto_2024
7920173,47,Agosto_2024
7920174,48,Agosto_2024
7920174,48,Agosto_2024
7920175,40,Agosto_2024
7920175,48,Agosto_2024
7920177,48,Agosto_2024
7920177,48,Agosto_2024
7920178,48,Agosto_2024
7920178,50,Agosto_2024
7920179,40,Agosto_2024
7920179,40,Agosto_2024
7920180,46,Agosto_2024
7920181,40,Agosto_2024
7920181,60,Agosto_2024
7920184,40,Agosto_2024
7920185,15,Agosto_2024
7920185,30,Agosto_2024
7920186,46,Agosto_2024
7920186,84,Agosto_2024
7920187,27,Agosto_2024
7920187,45,Agosto_2024
7920188,60,Agosto_2024
7920189,32,Agosto_2024
7920189,42,Agosto_2024
7920189,48,Agosto_2024
7920190,48,Agosto_2024
7920191,47,Agosto_2024
7920192,48,Agosto_2024
7920193,47,Agosto_2024
7920193,47,Agosto_2024
7920194,40,Agosto_2024
7920194,18,Agosto_2024
7920194,47,Agosto_2024
7920195,46,Agosto_2024
7920196,40,Agosto_2024
7920196,20,Agosto_2024
7920197,72,Agosto_2024
7920197,4,Agosto_2024
7920199,48,Agosto_2024
7920199,25,Agosto_2024
7920201,66,Agosto_2024
7920202,30,Agosto_2024
7920203,50,Agosto_2024
7920205,48,Agosto_2024
7920205,48,Agosto_2024
7920206,60,Agosto_2024
7920206,40,Agosto_2024
7920206,56,Agosto_2024
7920207,60,Agosto_2024
7920208,10,Agosto_2024
7920209,8,Agosto_2024
7920209,15,Agosto_2024
7920211,48,Agosto_2024
7920211,48,Agosto_2024
7920212,50,Agosto_2024
7920212,48,Agosto_2024
7920213,40,Agosto_2024
7920214,30,Agosto_2024
7920214,20,Agosto_2024
7920215,48,Agosto_2024
7920215,25,Agosto_2024
7920217,50,Agosto_2024
7920217,48,Agosto_2024
7920218,40,Agosto_2024
7920219,42,Agosto_2024
7920219,50,Agosto_2024
7920220,26,Agosto_2024
7920221,48,Agosto_2024
7920221,48,Agosto_2024
7920222,28,Agosto_2024
7920224,40,Agosto_2024
7920224,5,Agosto_2024
7920225,48,Agosto_2024
7920226,2,Agosto_2024
7920226,40,Agosto_2024
7920227,40,Agosto_2024
7920227,40,Agosto_2024
7920227,30,Agosto_2024
7920228,38,Agosto_2024
7920229,30,Agosto_2024
7920229,40,Agosto_2024
7920230,10,Agosto_2024
7920230,48,Agosto_2024
7920231,48,Agosto_2024
7920232,28,Agosto_2024
7920233,7,Agosto_2024
7920233,24,Agosto_2024
7920234,48,Agosto_2024
7920235,45,Agosto_2024
7920235,40,Agosto_2024
7920236,48,Agosto_2024
7920236,46,Agosto_2024
7920237,51,Agosto_2024
7920238,20,Agosto_2024
7920239,20,Agosto_2024
7920241,48,Agosto_2024
7920241,48,Agosto_2024
7920242,40,Agosto_2024
7920243,35,Agosto_2024
7920244,48,Agosto_2024
7920245,48,Agosto_2024
7920245,48,Agosto_2024
7920246,60,Agosto_2024
7920248,48,Agosto_2024
7920248,45,Agosto_2024
7920250,48,Agosto_2024
7920251,72,Agosto_2024
7920252,70,Agosto_2024
7920253,40,Agosto_2024
7920254,35,Agosto_2024
7920255,15,Agosto_2024
7920255,46,Agosto_2024
7920257,48,Agosto_2024
7920257,50,Agosto_2024
7920259,48,Agosto_2024
7920261,42,Agosto_2024
7920262,35,Agosto_2024
7920262,45,Agosto_2024
7920263,30,Agosto_2024
7920265,40,Agosto_2024
7920265,48,Agosto_2024
7920266,48,Agosto_2024
7920266,24,Agosto_2024
7920269,40,Agosto_2024
7920272,12,Agosto_2024
7920274,60,Agosto_2024
7920274,40,Agosto_2024
7920275,66,Agosto_2024
7920275,60,Agosto_2024
7920276,45,Agosto_2024
7920278,40,Agosto_2024
7920279,40,Agosto_2024
7920280,60,Agosto_2024
7920280,12,Agosto_2024
7920283,41,Agosto_2024
7920283,48,Agosto_2024
7920285,70,Agosto_2024
7920285,40,Agosto_2024
7920286,48,Agosto_2024
7920286,35,Agosto_2024
7920287,48,Agosto_2024
7920288,40,Agosto_2024
7920288,40,Agosto_2024
7920289,46,Agosto_2024
7920289,50,Agosto_2024
7920290,46,Agosto_2024
7920290,56,Agosto_2024
7920291,46,Agosto_2024
7920291,24,Agosto_2024
7920292,24,Agosto_2024
7920292,48,Agosto_2024
7920293,55,Agosto_2024
7920294,40,Agosto_2024
7920294,56,Agosto_2024
7920295,95,Agosto_2024
7920297,24,Agosto_2024
7920297,20,Agosto_2024
7920297,48,Agosto_2024
7920298,47,Agosto_2024
7920298,67,Agosto_2024
7920299,40,Agosto_2024
7920299,48,Agosto_2024
7920300,36,Agosto_2024
7920300,48,Agosto_2024
7920301,48,Agosto_2024
7920302,60,Agosto_2024
7920304,47,Agosto_2024
7920304,47,Agosto_2024
7920305,60,Agosto_2024
7920305,40,Agosto_2024
7920306,36,Agosto_2024
7920306,48,Agosto_2024
7920306,48,Agosto_2024
7920307,48,Agosto_2024
7920307,48,Agosto_2024
7920308,54,Agosto_2024
7920308,42,Agosto_2024
7920308,24,Agosto_2024
7920308,72,Agosto_2024
7920309,48,Agosto_2024
7920309,48,Agosto_2024
7920309,48,Agosto_2024
7920312,48,Agosto_2024
7920312,36,Agosto_2024
7920313,24,Agosto_2024
7920313,48,Agosto_2024
7920315,15,Agosto_2024
7920316,40,Agosto_2024
7920317,48,Agosto_2024
7920317,48,Agosto_2024
7920318,50,Agosto_2024
7920319,48,Agosto_2024
7920319,50,Agosto_2024
7920320,30,Agosto_2024
7920321,46,Agosto_2024
7920321,40,Agosto_2024
7920322,55,Agosto_2024
7920322,40,Agosto_2024
7920324,47,Agosto_2024
7920327,5,Agosto_2024
7920328,36,Agosto_2024
7920329,48,Agosto_2024
7920329,48,Agosto_2024
7920330,47,Agosto_2024
7920330,30,Agosto_2024
7920331,48,Agosto_2024
7920332,42,Agosto_2024
7920333,42,Agosto_2024
7920333,48,Agosto_2024
7920335,40,Agosto_2024
7920335,30,Agosto_2024
7920335,40,Agosto_2024
7920335,40,Agosto_2024
7920337,47,Agosto_2024
7920338,48,Agosto_2024
7920338,47,Agosto_2024
7920338,46,Agosto_2024
7920339,47,Agosto_2024
7920339,47,Agosto_2024
7920340,40,Agosto_2024
7920340,48,Agosto_2024
7920341,48,Agosto_2024
7920341,47,Agosto_2024
7920342,47,Agosto_2024
7920342,47,Agosto_2024
7920343,44,Agosto_2024
7920344,50,Agosto_2024
7920345,48,Agosto_2024
7920345,45,Agosto_2024
7920346,30,Agosto_2024
7920347,25,Agosto_2024
7920347,48,Agosto_2024
7920349,25,Agosto_2024
7920351,24,Agosto_2024
7920352,54,Agosto_2024
7920353,60,Agosto_2024
7920354,48,Agosto_2024
7920354,21,Agosto_2024
7920356,54,Agosto_2024
7920357,36,Agosto_2024
7920358,54,Agosto_2024
7920358,47,Agosto_2024
7920358,46,Agosto_2024
7920361,40,Agosto_2024
7920362,40,Agosto_2024
7920363,48,Agosto_2024
7920364,50,Agosto_2024
7920366,48,Agosto_2024
7920366,48,Agosto_2024
7920367,48,Agosto_2024
7920367,47,Agosto_2024
7920369,42,Agosto_2024
7920370,48,Agosto_2024
7920371,40,Agosto_2024
7920372,60,Agosto_2024
7920373,40,Agosto_2024
7920374,70,Agosto_2024
7920376,40,Agosto_2024
7920376,48,Agosto_2024
7920378,48,Agosto_2024
7920379,48,Agosto_2024
7920380,70,Agosto_2024
7920380,40,Agosto_2024
7920381,48,Agosto_2024
7920381,48,Agosto_2024
7920382,48,Agosto_2024
7920382,48,Agosto_2024
7920383,48,Agosto_2024
7920384,48,Agosto_2024
7920384,48,Agosto_2024
7920385,48,Agosto_2024
7920385,48,Agosto_2024
7920385,47,Agosto_2024
7920386,48,Agosto_2024
7920386,48,Agosto_2024
7920386,48,Agosto_2024
7920388,48,Agosto_2024
7920389,48,Agosto_2024
7920390,48,Agosto_2024
7920391,45,Agosto_2024
7920391,40,Agosto_2024
7920391,48,Agosto_2024
7920392,48,Agosto_2024
7920392,45,Agosto_2024
7920392,48,Agosto_2024
7920393,48,Agosto_2024
7920394,48,Agosto_2024
7920395,48,Agosto_2024
7920396,48,Agosto_2024
7920398,60,Agosto_2024
7920398,30,Agosto_2024
7920399,60,Agosto_2024
7920400,48,Agosto_2024
7920401,48,Agosto_2024
7920402,48,Agosto_2024
7920403,40,Agosto_2024
7920403,30,Agosto_2024
7920405,40,Agosto_2024
7920406,50,Agosto_2024
7920407,40,Agosto_2024
7920408,30,Agosto_2024
7920410,48,Agosto_2024
7920410,36,Agosto_2024
7920411,48,Agosto_2024
7920411,48,Agosto_2024
7920412,40,Agosto_2024
7920413,48,Agosto_2024
7920413,48,Agosto_2024
7920413,40,Agosto_2024
7920414,48,Agosto_2024
7920414,40,Agosto_2024
7920415,56,Agosto_2024
7920415,48,Agosto_2024
7920415,56,Agosto_2024
7920416,48,Agosto_2024
7920419,48,Agosto_2024
7920419,48,Agosto_2024
7920420,48,Agosto_2024
7920422,60,Agosto_2024
7920422,50,Agosto_2024
7920423,48,Agosto_2024
7920424,40,Agosto_2024
7920427,48,Agosto_2024
7920427,48,Agosto_2024
7920427,48,Agosto_2024
7920429,30,Agosto_2024
7920430,40,Agosto_2024
7920431,40,Agosto_2024
7920432,40,Agosto_2024
7920432,40,Agosto_2024
7920433,48,Agosto_2024
7920434,49,Agosto_2024
7920435,48,Agosto_2024
7920436,40,Agosto_2024
7920437,48,Agosto_2024
7920438,40,Agosto_2024
7920439,48,Agosto_2024
7920440,40,Agosto_2024
7920440,40,Agosto_2024
7920441,36,Agosto_2024
7920442,40,Agosto_2024
7920443,40,Agosto_2024
7920444,40,Agosto_2024
7920444,40,Agosto_2024
7920446,40,Agosto_2024
7920447,40,Agosto_2024
7920448,40,Agosto_2024
7920449,40,Agosto_2024
7920449,48,Agosto_2024
7920450,40,Agosto_2024
7920451,48,Agosto_2024
7920452,40,Agosto_2024
7920453,40,Agosto_2024
7920456,48,Agosto_2024
7920457,40,Agosto_2024
7920457,70,Agosto_2024
7920457,30,Agosto_2024
7920457,48,Agosto_2024
7920457,96,Agosto_2024
7920458,56,Agosto_2024
7920458,44,Agosto_2024
7920459,20,Agosto_2024
7920459,20,Agosto_2024
7920460,30,Agosto_2024
7920461,44,Agosto_2024
7920461,44,Agosto_2024
7920462,48,Agosto_2024
7920463,56,Agosto_2024
7920463,56,Agosto_2024
7920464,54,Agosto_2024
7920464,45,Agosto_2024
7920465,48,Agosto_2024
7920465,40,Agosto_2024
7920466,40,Agosto_2024
7920466,30,Agosto_2024
7920467,40,Agosto_2024
7920468,42,Agosto_2024
7920468,30,Agosto_2024
7920469,50,Agosto_2024
7920471,40,Agosto_2024
7920472,48,Agosto_2024
7920473,48,Agosto_2024
7920474,40,Agosto_2024
7920475,48,Agosto_2024
7920475,48,Agosto_2024
7920476,48,Agosto_2024
7920476,48,Agosto_2024
7920477,56,Agosto_2024
7920478,56,Agosto_2024
7920479,62,Agosto_2024
7920479,42,Agosto_2024
7920481,62,Agosto_2024
7920482,8,Agosto_2024
7920483,40,Agosto_2024
7920483,48,Agosto_2024
7920484,30,Agosto_2024
7920484,40,Agosto_2024
7949946,40,Agosto_2024
7949947,48,Agosto_2024
7949947,16,Agosto_2024
7949949,60,Agosto_2024
7949950,48,Agosto_2024
7949951,50,Agosto_2024
7949953,40,Agosto_2024
7949954,40,Agosto_2024
7949954,40,Agosto_2024
7949955,60,Agosto_2024
7949956,36,Agosto_2024
7949957,40,Agosto_2024
7949957,70,Agosto_2024
7949959,60,Agosto_2024
7949959,25,Agosto_2024
7949960,30,Agosto_2024
7949961,40,Agosto_2024
7949962,74,Agosto_2024
7949963,47,Agosto_2024
7949963,70,Agosto_2024
7949964,54,Agosto_2024
7949964,10,Agosto_2024
7949965,58,Agosto_2024
7949966,24,Agosto_2024
7949966,48,Agosto_2024
7949967,56,Agosto_2024
7949968,48,Agosto_2024
7949968,58,Agosto_2024
7949969,52,Agosto_2024
7949970,36,Agosto_2024
7949971,52,Agosto_2024
7949971,12,Agosto_2024
7949972,48,Agosto_2024
7949972,24,Agosto_2024
7949973,52,Agosto_2024
7949974,72,Agosto_2024
7949975,70,Agosto_2024
7949975,36,Agosto_2024
7949975,48,Agosto_2024
7949975,48,Agosto_2024
7949975,50,Agosto_2024
7949976,56,Agosto_2024
7949976,40,Agosto_2024
7949977,40,Agosto_2024
7949977,40,Agosto_2024
7949978,50,Agosto_2024
7949979,45,Agosto_2024
7949980,47,Agosto_2024
7949981,47,Agosto_2024
7949982,40,Agosto_2024
7949982,54,Agosto_2024
7949983,36,Agosto_2024
7949984,40,Agosto_2024
7949984,47,Agosto_2024
7949985,36,Agosto_2024
7949985,35,Agosto_2024
7949986,47,Agosto_2024
7949986,40,Agosto_2024
7949987,40,Agosto_2024
7949988,60,Agosto_2024
7949988,54,Agosto_2024
7949988,50,Agosto_2024
7949988,48,Agosto_2024
7949989,40,Agosto_2024
7949993,50,Agosto_2024
7949995,84,Agosto_2024
7949996,54,Agosto_2024
7949996,47,Agosto_2024
7950001,44,Agosto_2024
7950001,45,Agosto_2024
7950001,20,Agosto_2024
7950002,70,Agosto_2024
7950002,30,Agosto_2024
7950003,40,Agosto_2024
7950004,40,Agosto_2024
7950004,12,Agosto_2024
7950004,42,Agosto_2024
7950005,60,Agosto_2024
7950006,40,Agosto_2024
7950007,40,Agosto_2024
7950008,45,Agosto_2024
7950009,47,Agosto_2024
7950010,48,Agosto_2024
7950010,24,Agosto_2024
7950011,46,Agosto_2024
7950012,47,Agosto_2024
7950012,42,Agosto_2024
7950012,60,Agosto_2024
7950013,40,Agosto_2024
7950014,40,Agosto_2024
7950015,70,Agosto_2024
7950015,60,Agosto_2024
7950016,50,Agosto_2024
7950016,36,Agosto_2024
7950016,42,Agosto_2024
7950017,50,Agosto_2024
7950017,42,Agosto_2024
7950017,30,Agosto_2024
7950019,60,Agosto_2024
7950020,40,Agosto_2024
7950022,16,Agosto_2024
7950022,48,Agosto_2024
7950022,20,Agosto_2024
7950022,40,Agosto_2024
7950023,60,Agosto_2024
7950024,56,Agosto_2024
7950024,21,Agosto_2024
7950026,56,Agosto_2024
7950027,40,Agosto_2024
7950028,66,Agosto_2024
7950028,18,Agosto_2024
7950028,60,Agosto_2024
7950028,60,Agosto_2024
7950028,60,Agosto_2024
7950029,15,Agosto_2024
7950029,40,Agosto_2024
7950030,18,Agosto_2024
7950030,35,Agosto_2024
7950031,40,Agosto_2024
7950031,40,Agosto_2024
7950032,40,Agosto_2024
7950033,40,Agosto_2024
7950035,40,Agosto_2024
7950035,45,Agosto_2024
7950036,48,Agosto_2024
7950037,56,Agosto_2024
7950039,45,Agosto_2024
7950040,48,Agosto_2024
7950041,40,Agosto_2024
7950041,40,Agosto_2024
7950042,40,Agosto_2024
7950042,32,Agosto_2024
7950043,42,Agosto_2024
7950043,28,Agosto_2024
7950043,48,Agosto_2024
7950044,60,Agosto_2024
7950045,48,Agosto_2024
7950046,48,Agosto_2024
7950047,48,Agosto_2024
7950047,40,Agosto_2024
7950047,42,Agosto_2024
7950047,48,Agosto_2024
7950048,48,Agosto_2024
7950051,35,Agosto_2024
7950052,48,Agosto_2024
7950052,40,Agosto_2024
7950052,48,Agosto_2024
7950053,42,Agosto_2024
7950054,25,Agosto_2024
7950055,60,Agosto_2024
7950057,42,Agosto_2024
7950057,70,Agosto_2024
7950058,60,Agosto_2024
7950058,24,Agosto_2024
7950058,48,Agosto_2024
7950059,40,Agosto_2024
7950060,40,Agosto_2024
7950061,42,Agosto_2024
7950062,48,Agosto_2024
7950062,40,Agosto_2024
7950062,48,Agosto_2024
7950062,48,Agosto_2024
7950063,40,Agosto_2024
7950064,48,Agosto_2024
7950065,56,Agosto_2024
7950065,42,Agosto_2024
7950065,48,Agosto_2024
7950065,48,Agosto_2024
7950065,60,Agosto_2024
7950065,48,Agosto_2024
7950066,60,Agosto_2024
7950067,50,Agosto_2024
7950067,42,Agosto_2024
7950068,48,Agosto_2024
7950069,70,Agosto_2024
7950069,48,Agosto_2024
7950069,45,Agosto_2024
7950070,48,Agosto_2024
7950071,40,Agosto_2024
7950073,48,Agosto_2024
7950073,48,Agosto_2024
7950074,32,Agosto_2024
7950075,34,Agosto_2024
7950075,24,Agosto_2024
7950076,40,Agosto_2024
7950076,40,Agosto_2024
7950076,40,Agosto_2024
7950078,42,Agosto_2024
7950079,42,Agosto_2024
7950080,48,Agosto_2024
7950081,40,Agosto_2024
7950082,40,Agosto_2024
7950083,40,Agosto_2024
7950085,60,Agosto_2024
7950085,54,Agosto_2024
7950089,60,Agosto_2024
7950089,28,Agosto_2024
7950089,32,Agosto_2024
7950090,48,Agosto_2024
7950091,48,Agosto_2024
7950094,50,Agosto_2024
7950094,48,Agosto_2024
7950094,24,Agosto_2024
7950095,40,Agosto_2024
7950096,42,Agosto_2024
7950097,40,Agosto_2024
7950097,48,Agosto_2024
7950098,40,Agosto_2024
7950098,30,Agosto_2024
7950098,40,Agosto_2024
7950099,40,Agosto_2024
7950100,14,Agosto_2024
7950100,50,Agosto_2024
7950101,52,Agosto_2024
7950103,30,Agosto_2024
7950103,48,Agosto_2024
7950107,48,Agosto_2024
7950107,42,Agosto_2024
7950108,48,Agosto_2024
7950117,48,Agosto_2024
7950119,46,Agosto_2024
7950120,40,Agosto_2024
7950120,48,Agosto_2024
7950121,40,Agosto_2024
7950122,48,Agosto_2024
7950123,48,Agosto_2024
7950124,43,Agosto_2024
7950125,48,Agosto_2024
7950127,40,Agosto_2024
7950127,48,Agosto_2024
7950127,30,Agosto_2024
7950128,48,Agosto_2024
7950131,40,Agosto_2024
7950132,48,Agosto_2024
7950132,48,Agosto_2024
7950133,40,Agosto_2024
7950135,30,Agosto_2024
7950135,14,Agosto_2024
7950135,30,Agosto_2024
7950136,44,Agosto_2024
7950138,48,Agosto_2024
7950140,20,Agosto_2024
7950141,54,Agosto_2024
7950141,48,Agosto_2024
7950141,48,Agosto_2024
7950143,30,Agosto_2024
7950145,48,Agosto_2024
7950146,43,Agosto_2024
7950149,48,Agosto_2024
7950150,50,Agosto_2024
7950151,42,Agosto_2024
7950152,20,Agosto_2024
7950155,46,Agosto_2024
7950155,48,Agosto_2024
7950156,56,Agosto_2024
7950158,52,Agosto_2024
7950159,40,Agosto_2024
7950159,30,Agosto_2024
7950159,20,Agosto_2024
7950160,48,Agosto_2024
7950161,45,Agosto_2024
7950162,48,Agosto_2024
7950164,48,Agosto_2024
7950165,40,Agosto_2024
7950165,40,Agosto_2024
7950169,40,Agosto_2024
7950170,14,Agosto_2024
7950170,48,Agosto_2024
7950171,44,Agosto_2024
7950172,14,Agosto_2024
7950172,40,Agosto_2024
7950174,40,Agosto_2024
7950175,35,Agosto_2024
7950175,48,Agosto_2024
7950177,40,Agosto_2024
7950180,40,Agosto_2024
7950182,40,Agosto_2024
7950184,40,Agosto_2024
7950185,40,Agosto_2024
7950187,40,Agosto_2024
7950188,52,Agosto_2024
7950193,50,Agosto_2024
7950194,48,Agosto_2024
7950195,42,Agosto_2024
7950196,98,Agosto_2024
7950196,98,Agosto_2024
7950196,48,Agosto_2024
7950197,42,Agosto_2024
7950197,25,Agosto_2024
7950201,48,Agosto_2024
7950204,25,Agosto_2024
7950205,28,Agosto_2024
7950206,48,Agosto_2024
7950206,44,Agosto_2024
7950207,20,Agosto_2024
7950207,40,Agosto_2024
7950208,48,Agosto_2024
7950208,50,Agosto_2024
7950209,40,Agosto_2024
7950209,30,Agosto_2024
7950210,60,Agosto_2024
7950210,40,Agosto_2024
7950211,63,Agosto_2024
7950214,58,Agosto_2024
7950215,48,Agosto_2024
7950218,50,Agosto_2024
7950219,12,Agosto_2024
7950220,58,Agosto_2024
7950221,48,Agosto_2024
7950222,48,Agosto_2024
7950222,30,Agosto_2024
7950223,50,Agosto_2024
7950224,56,Agosto_2024
7950225,60,Agosto_2024
7950226,48,Agosto_2024
7950227,56,Agosto_2024
7950230,40,Agosto_2024
7950230,50,Agosto_2024
7950231,48,Agosto_2024
7950233,50,Agosto_2024
7950233,20,Agosto_2024
7950233,70,Agosto_2024
7950235,48,Agosto_2024
7950235,48,Agosto_2024
7950236,40,Agosto_2024
7950236,40,Agosto_2024
7950238,40,Agosto_2024
7950240,48,Agosto_2024
7950242,40,Agosto_2024
7950243,40,Agosto_2024
7950248,40,Agosto_2024
7950249,25,Agosto_2024
7950249,60,Agosto_2024
7950249,40,Agosto_2024
7950250,56,Agosto_2024
7950250,36,Agosto_2024
7950251,70,Agosto_2024
7950251,60,Agosto_2024
7950251,40,Agosto_2024
7950251,44,Agosto_2024
7950252,40,Agosto_2024
7950252,40,Agosto_2024
7950254,90,Agosto_2024
7950254,50,Agosto_2024
7950254,40,Agosto_2024
7950255,48,Agosto_2024
7950257,48,Agosto_2024
7950257,54,Agosto_2024
7950258,48,Agosto_2024
7950258,20,Agosto_2024
7950259,40,Agosto_2024
7950259,15,Agosto_2024
7950261,54,Agosto_2024
7950261,40,Agosto_2024
7950262,56,Agosto_2024
7950263,36,Agosto_2024
7950264,50,Agosto_2024
7950264,40,Agosto_2024
7950266,40,Agosto_2024
7950268,48,Agosto_2024
7950276,40,Agosto_2024
7950276,48,Agosto_2024
7950277,40,Agosto_2024
7950278,40,Agosto_2024
7950280,84,Agosto_2024
7950281,40,Agosto_2024
7950282,48,Agosto_2024
7950284,20,Agosto_2024
7950285,48,Agosto_2024
7950286,45,Agosto_2024
7950287,48,Agosto_2024
7950288,30,Agosto_2024
